id,stock_id,date,close,open,high,low
573,3,2021-03-22,3110.87,3067.85,3126.58,3060.05
574,3,2021-03-19,3074.96,3029.23,3077.29,3016.63
575,3,2021-03-18,3027.99,3101,3116.63,3025
576,3,2021-03-17,3135.73,3073.22,3173.05,3070.22
577,3,2021-03-16,3091.86,3104.97,3128.91,3075.86
578,3,2021-03-15,3081.68,3074.57,3082.24,3032.09
579,3,2021-03-12,3089.49,3075,3098.98,3045.5
580,3,2021-03-11,3113.59,3104.01,3131.78,3082.93
581,3,2021-03-10,3057.64,3098.45,3116.46,3030.05
582,3,2021-03-09,3062.85,3017.99,3090.96,3005.15
583,3,2021-03-08,2951.95,3015,3064.59,2951.31
584,3,2021-03-05,3000.46,3005,3009,2881
585,3,2021-03-04,2977.57,3012,3058.13,2945.43
586,3,2021-03-03,3005,3081.18,3107.78,2995
587,3,2021-03-02,3094.53,3143.47,3163.52,3087.12
588,3,2021-03-01,3146.14,3127.89,3149.56,3097.99
589,3,2021-02-26,3092.93,3095.2,3122.44,3036.7
590,3,2021-02-25,3057.16,3136.74,3178.26,3047.76
591,3,2021-02-24,3159.53,3166.75,3171.23,3125.38
592,3,2021-02-23,3194.5,3127.03,3204.73,3093.6
593,3,2021-02-22,3180.74,3208.13,3232.32,3172.26
594,3,2021-02-19,3249.9,3328.23,3333.5,3245.75
595,3,2021-02-18,3328.23,3282.42,3338,3273.94
596,3,2021-02-17,3308.64,3263.6,3320.91,3259.5
597,3,2021-02-16,3268.95,3254.05,3308.3,3253.59
598,3,2021-02-12,3277.71,3250,3280.25,3233.31
599,3,2021-02-11,3262.13,3292,3292,3248.06
600,3,2021-02-10,3286.58,3314,3317.95,3254
601,3,2021-02-09,3305,3312.49,3338,3297.84
602,3,2021-02-08,3322.94,3358.5,3365,3304
603,3,2021-02-05,3352.15,3319,3377,3302.71
604,3,2021-02-04,3331,3330,3347,3277.75
605,3,2021-02-03,3312.53,3425.01,3434,3308.62
606,3,2021-02-02,3380,3380,3427.74,3361.13
607,3,2021-02-01,3342.88,3242.36,3350.26,3235.03
608,3,2021-01-29,3206.2,3230,3236.99,3184.55
609,3,2021-01-28,3237.62,3235.04,3301.68,3228.69
610,3,2021-01-27,3232.58,3341.49,3346.52,3207.08
611,3,2021-01-26,3326.13,3296.36,3338,3282.87
612,3,2021-01-25,3294,3328.5,3363.89,3243.15
613,3,2021-01-22,3292.23,3304.31,3321.91,3283.16
614,3,2021-01-21,3306.99,3293,3348.55,3289.57
615,3,2021-01-20,3263.38,3181.99,3279.8,3175
616,3,2021-01-19,3120.76,3107,3145,3096
617,3,2021-01-15,3104.25,3123.02,3142.55,3095.17
618,3,2021-01-14,3127.47,3167.52,3178,3120.59
619,3,2021-01-13,3165.89,3128.44,3189.95,3122.08
620,3,2021-01-12,3120.83,3120,3142.14,3086
621,3,2021-01-11,3114.21,3148.01,3156.38,3110
622,3,2021-01-08,3182.7,3180,3190.64,3142.2
623,3,2021-01-07,3162.16,3157,3208.54,3155
624,3,2021-01-06,3138.38,3146.48,3197.51,3131.16
625,3,2021-01-05,3218.51,3166.01,3223.38,3165.06
626,3,2021-01-04,3186.63,3270,3272,3144.02
627,3,2020-12-31,3256.93,3275,3282.92,3241.2
628,3,2020-12-30,3285.85,3341,3342.1,3282.47
629,3,2020-12-29,3322,3309.94,3350.65,3281.22
630,3,2020-12-28,3283.96,3194,3304,3172.69
631,3,2020-12-24,3172.69,3193.9,3202,3169
632,3,2020-12-23,3185.27,3205,3210.13,3184.17
633,3,2020-12-22,3206.52,3202.84,3222,3180.08
634,3,2020-12-21,3206.18,3200.01,3226.97,3166
635,3,2020-12-18,3201.65,3243.99,3249.42,3171.6
636,3,2020-12-17,3236.08,3250,3263.51,3221
637,3,2020-12-16,3240.96,3176.01,3247,3163.68
638,3,2020-12-15,3165.12,3181.01,3188.5,3130.49
639,3,2020-12-14,3156.97,3143,3190.47,3126
640,3,2020-12-11,3116.42,3096.66,3118.67,3072.82
641,3,2020-12-10,3101.49,3088.99,3142.1,3076
642,3,2020-12-09,3104.2,3167.89,3174.43,3088
643,3,2020-12-08,3177.29,3158.9,3184.13,3120.02
644,3,2020-12-07,3158,3156.48,3180.76,3141.69
645,3,2020-12-04,3162.58,3198.21,3198.21,3158.76
646,3,2020-12-03,3186.73,3205.46,3228.64,3181.31
647,3,2020-12-02,3203.53,3221.65,3232,3173.26
648,3,2020-12-01,3220.08,3188.5,3248.95,3157.18
649,3,2020-11-30,3168.04,3208.48,3228.39,3125.55
650,3,2020-11-27,3195.34,3211.26,3216.19,3190.05
651,3,2020-11-25,3185.07,3141.87,3198,3140.26
652,3,2020-11-24,3118.06,3100.5,3134.25,3086.26
653,3,2020-11-23,3098.39,3116.7,3139.75,3065.46
654,3,2020-11-20,3099.4,3117.02,3132.89,3098.05
655,3,2020-11-19,3117.02,3105.31,3125,3080.92
656,3,2020-11-18,3105.46,3134,3140,3105.1
657,3,2020-11-17,3135.66,3183.55,3189.25,3135.26
658,3,2020-11-16,3131.06,3093.2,3142.7,3072.69
659,3,2020-11-13,3128.81,3122,3141.72,3085.39
660,3,2020-11-12,3110.28,3159.95,3175.88,3086.05
661,3,2020-11-11,3137.39,3061.78,3139.15,3050
662,3,2020-11-10,3035.02,3095.02,3114,3019.48
663,3,2020-11-09,3143.74,3231.03,3289,3112.11
664,3,2020-11-06,3311.37,3304.64,3322,3232
665,3,2020-11-05,3322,3319.97,3366.8,3288.88
666,3,2020-11-04,3241.16,3159.99,3244.85,3139.73
667,3,2020-11-03,3048.41,3018.53,3074.9,2980.98
668,3,2020-11-02,3004.48,3061.74,3079.71,2950.12
669,3,2020-10-30,3036.15,3157.75,3167,3019
670,3,2020-10-29,3211.01,3201.27,3257.25,3164
671,3,2020-10-28,3162.78,3249.3,3264.02,3162.47
672,3,2020-10-27,3286.33,3224.94,3291.66,3211.3
673,3,2020-10-26,3207.04,3198.74,3282.98,3153.3
674,3,2020-10-23,3204.4,3191,3205.33,3140
675,3,2020-10-22,3176.4,3189.87,3198.75,3121.94
676,3,2020-10-21,3184.94,3212.5,3233.88,3160
677,3,2020-10-20,3217.01,3222.28,3266,3192.01
