id,Date,Close,Volume,Open,High,Low
7,2020-11-17,$93.15 ,26171960,$97.23 ,$97.80 ,$91.60 
7,2020-11-16,$97.95 ,70853060,$100.31 ,$103.20 ,$93.30 
7,2020-11-13,$89.39 ,14176720,$86.62 ,$90.53 ,$85.22 
7,2020-11-12,$87.81 ,21750390,$85.18 ,$87.93 ,$83.83 
7,2020-11-11,$82.44 ,18576500,$77.05 ,$83.98 ,$76.13 
7,2020-11-10,$76.05 ,10499400,$80 ,$80.38 ,$73.52 
7,2020-11-09,$77.74 ,20266810,$77.75 ,$80.25 ,$75.42 
7,2020-11-06,$72.45 ,5841047,$71.42 ,$74.16 ,$70.87 
7,2020-11-05,$71.48 ,4449850,$71.09 ,$71.59 ,$70.16 
7,2020-11-04,$69.81 ,5442067,$68.97 ,$71.55 ,$68.92 
7,2020-11-03,$69.08 ,4366928,$66.75 ,$69.25 ,$66.59 
7,2020-11-02,$67.11 ,4650268,$68.02 ,$68.60 ,$66.55 
7,2020-10-30,$67.47 ,7085797,$70.80 ,$71.49 ,$66.85 
7,2020-10-29,$71.28 ,13776430,$68.35 ,$74.54 ,$66.23 
7,2020-10-28,$65.74 ,6043991,$68.95 ,$69.47 ,$65.49 
7,2020-10-27,$70.67 ,3812879,$70.45 ,$71.35 ,$68.81 
7,2020-10-26,$70.24 ,3872799,$70.36 ,$71.32 ,$68.70 
7,2020-10-23,$70.53 ,3735087,$72.30 ,$72.40 ,$68.80 
7,2020-10-22,$70.84 ,5212065,$68.50 ,$72.53 ,$68.40 
7,2020-10-21,$68.37 ,4614813,$71.57 ,$71.58 ,$68.06 
7,2020-10-20,$71.31 ,5441299,$72.07 ,$73.10 ,$70.65 
7,2020-10-19,$70.96 ,6931283,$73.97 ,$74.09 ,$70.50 
7,2020-10-16,$73.94 ,4693584,$76.06 ,$76.93 ,$73.67 
7,2020-10-15,$75.58 ,5014595,$75.48 ,$76.49 ,$73.71 
7,2020-10-14,$76.56 ,6643833,$80.01 ,$80.01 ,$76.33 
7,2020-10-13,$78.29 ,13669190,$75.93 ,$81.37 ,$75.52 
7,2020-10-12,$75.31 ,7590764,$73.61 ,$75.85 ,$72.92 
7,2020-10-09,$73 ,4774015,$73.42 ,$73.67 ,$72.39 
7,2020-10-08,$72.93 ,4023816,$73.50 ,$73.76 ,$72.01 
7,2020-10-07,$72.37 ,4190611,$71.23 ,$73.24 ,$70.96 
7,2020-10-06,$71.04 ,7285512,$72 ,$73.92 ,$70.31 
7,2020-10-05,$71.95 ,6518121,$69.64 ,$72.02 ,$69.05 
7,2020-10-02,$68.81 ,8004919,$67.90 ,$72.77 ,$67.25 
7,2020-10-01,$70.03 ,6838969,$69.57 ,$70.20 ,$68.16 
7,2020-09-30,$70.75 ,15690710,$72.51 ,$75.39 ,$70.16 
7,2020-09-29,$70.52 ,6294318,$70.46 ,$71.34 ,$69.59 
7,2020-09-28,$70.55 ,7337397,$69.59 ,$71.50 ,$69.10 
7,2020-09-25,$69.47 ,9190629,$65.89 ,$69.73 ,$65.67 
7,2020-09-24,$65.17 ,5565191,$65.50 ,$66.77 ,$63.64 
7,2020-09-23,$67.16 ,6919352,$67.87 ,$68.62 ,$65.77 
7,2020-09-22,$68.72 ,6303612,$67.50 ,$69.19 ,$66.67 
7,2020-09-21,$69.26 ,8223034,$68.60 ,$69.48 ,$65.46 
7,2020-09-18,$69.87 ,13206190,$68.28 ,$70 ,$66.10 
7,2020-09-17,$67.89 ,13275200,$68.50 ,$70.90 ,$64.60 
7,2020-09-16,$68.84 ,11398010,$67.64 ,$70.04 ,$66.73 
7,2020-09-15,$66.88 ,9101184,$65.03 ,$68.41 ,$64.23 
7,2020-09-14,$63.67 ,8930779,$60.15 ,$63.85 ,$60.12 
7,2020-09-11,$59.34 ,4821869,$58.49 ,$59.51 ,$57.45 
7,2020-09-10,$57.56 ,7985321,$57.04 ,$60.32 ,$56.87 
7,2020-09-09,$56.90 ,9355441,$56.03 ,$57.19 ,$54.51 
7,2020-09-08,$54.34 ,17706210,$57.75 ,$58.60 ,$54.21 
7,2020-09-04,$62.60 ,11653290,$64.99 ,$65 ,$59.01 
7,2020-09-03,$64.84 ,14307320,$65.65 ,$69.35 ,$64.30 
7,2020-09-02,$64.72 ,9874614,$62.84 ,$64.89 ,$61.38 
7,2020-09-01,$63.32 ,8200671,$63.54 ,$64.50 ,$62.50 
7,2020-08-31,$64.89 ,15271800,$67.14 ,$67.20 ,$62.54 
7,2020-08-28,$67.49 ,6383705,$68.04 ,$68.95 ,$67.15 
7,2020-08-27,$68.03 ,9262562,$69.98 ,$70.32 ,$67.01 
7,2020-08-26,$70.50 ,28768080,$67.62 ,$71.64 ,$66.03 
7,2020-08-25,$66.25 ,7798501,$64.32 ,$66.70 ,$63.55 
7,2020-08-24,$64.88 ,13143240,$67.15 ,$67.85 ,$62.88 
7,2020-08-21,$66.45 ,6935608,$67.50 ,$68.02 ,$65.60 
7,2020-08-20,$67.81 ,6346700,$67.79 ,$68 ,$66.63 
7,2020-08-19,$68 ,8558809,$66.74 ,$69.17 ,$66.60 
7,2020-08-18,$67.03 ,11329150,$68.28 ,$69.70 ,$65.23 
7,2020-08-17,$69.76 ,8749112,$69.14 ,$70.78 ,$68.38 
7,2020-08-14,$69.15 ,12799580,$68.06 ,$70.36 ,$67.86 
7,2020-08-13,$67.83 ,15055930,$69.09 ,$69.18 ,$67.05 
7,2020-08-12,$69.52 ,50471490,$75.67 ,$75.75 ,$68.30 
7,2020-08-11,$68.97 ,18118730,$69.52 ,$71.40 ,$67 
7,2020-08-10,$72.01 ,8678274,$74.27 ,$75 ,$71.41 
7,2020-08-07,$74.10 ,8771437,$74.38 ,$75.39 ,$73.01 
7,2020-08-06,$73.76 ,11691500,$75.79 ,$76.25 ,$73.12 
7,2020-08-05,$75.80 ,19859900,$77.49 ,$77.49 ,$73.69 
7,2020-08-04,$78.46 ,10126500,$78.19 ,$78.62 ,$75.50 
7,2020-08-03,$77.98 ,13382330,$74.98 ,$77.99 ,$73.03 
7,2020-07-31,$74.10 ,14223410,$78.20 ,$78.44 ,$73.60 
7,2020-07-30,$77.63 ,13101990,$78 ,$79.25 ,$76.80 
7,2020-07-29,$79.51 ,24453920,$81.98 ,$82.82 ,$76.55 
7,2020-07-28,$81.49 ,32946890,$81 ,$83.85 ,$79.50 
7,2020-07-27,$79.91 ,44710710,$80.63 ,$80.98 ,$76.16 
7,2020-07-24,$73.21 ,27797480,$69.05 ,$73.90 ,$66.54 
7,2020-07-23,$75.33 ,29288090,$82.05 ,$82.68 ,$72.20 
7,2020-07-22,$83.23 ,27274020,$79.61 ,$84.12 ,$79.11 
7,2020-07-21,$80.86 ,26185580,$80.91 ,$82.43 ,$79.07 
7,2020-07-20,$82.68 ,78391300,$87.86 ,$90.85 ,$78.05 
7,2020-07-17,$94.85 ,103509200,$83.35 ,$95.21 ,$82.61 
7,2020-07-16,$81.81 ,27277410,$80.16 ,$84.29 ,$79.60 
7,2020-07-15,$80.22 ,90756070,$87.52 ,$88.37 ,$78.01 
7,2020-07-14,$75.04 ,38708760,$74 ,$76.95 ,$70.62 
7,2020-07-13,$71.78 ,56617290,$63.89 ,$77.75 ,$63.80 
7,2020-07-10,$62.61 ,7407545,$64.65 ,$64.93 ,$62.32 
7,2020-07-09,$64.97 ,20646140,$62.09 ,$65.35 ,$58.88 
7,2020-07-08,$61.58 ,7590861,$60.79 ,$62.46 ,$59.45 
7,2020-07-07,$61.09 ,8904341,$58.80 ,$61.50 ,$57.44 
7,2020-07-06,$59.15 ,9977316,$58.55 ,$60.73 ,$57.10 
7,2020-07-02,$58.57 ,26544380,$60 ,$61.80 ,$55.81 
7,2020-07-01,$61.59 ,17916470,$63 ,$63.73 ,$59.12 
7,2020-06-30,$64.21 ,11955170,$62.18 ,$65.16 ,$61.80 
7,2020-06-29,$62.08 ,8074205,$61.82 ,$63 ,$59.40 
