id,Date,Close,Volume,Open,High,Low
2,2021-06-28,$134.78 ,62111300,$133.41 ,$135.25 ,$133.35 
2,2021-06-25,$133.11 ,70783750,$133.46 ,$133.89 ,$132.81 
2,2021-06-24,$133.41 ,68711000,$134.45 ,$134.64 ,$132.93 
2,2021-06-23,$133.70 ,60214200,$133.77 ,$134.32 ,$133.23 
2,2021-06-22,$133.98 ,74783620,$132.13 ,$134.08 ,$131.62 
2,2021-06-21,$132.30 ,79663320,$130.30 ,$132.41 ,$129.21 
2,2021-06-18,$130.46 ,108953300,$130.71 ,$131.51 ,$130.24 
2,2021-06-17,$131.79 ,96721670,$129.80 ,$132.55 ,$129.65 
2,2021-06-16,$130.15 ,91815030,$130.37 ,$130.89 ,$128.46 
2,2021-06-15,$129.64 ,62746330,$129.94 ,$130.60 ,$129.39 
2,2021-06-14,$130.48 ,96906490,$127.82 ,$130.54 ,$127.07 
2,2021-06-11,$127.35 ,53522370,$126.53 ,$127.44 ,$126.10 
2,2021-06-10,$126.11 ,71186420,$127.02 ,$128.19 ,$125.94 
2,2021-06-09,$127.13 ,56877940,$127.21 ,$127.75 ,$126.52 
2,2021-06-08,$126.74 ,74403770,$126.60 ,$128.46 ,$126.21 
2,2021-06-07,$125.90 ,71057550,$126.17 ,$126.32 ,$124.83 
2,2021-06-04,$125.89 ,75169340,$124.07 ,$126.16 ,$123.85 
2,2021-06-03,$123.54 ,76229170,$124.68 ,$124.85 ,$123.13 
2,2021-06-02,$125.06 ,59278860,$124.28 ,$125.24 ,$124.05 
2,2021-06-01,$124.28 ,67637120,$125.08 ,$125.35 ,$123.94 
2,2021-05-28,$124.61 ,71311110,$125.57 ,$125.80 ,$124.55 
2,2021-05-27,$125.28 ,94625600,$126.44 ,$127.64 ,$125.08 
2,2021-05-26,$126.85 ,56575920,$126.96 ,$127.39 ,$126.42 
2,2021-05-25,$126.90 ,72009480,$127.82 ,$128.32 ,$126.32 
2,2021-05-24,$127.10 ,63092950,$126.01 ,$127.94 ,$125.94 
2,2021-05-21,$125.43 ,79295440,$127.82 ,$128 ,$125.21 
2,2021-05-20,$127.31 ,76857120,$125.23 ,$127.72 ,$125.10 
2,2021-05-19,$124.69 ,92611990,$123.16 ,$124.92 ,$122.86 
2,2021-05-18,$124.85 ,63342930,$126.56 ,$126.99 ,$124.78 
2,2021-05-17,$126.27 ,74116550,$126.82 ,$126.93 ,$125.17 
2,2021-05-14,$127.45 ,81917950,$126.25 ,$127.89 ,$125.85 
2,2021-05-13,$124.97 ,105861300,$124.58 ,$126.15 ,$124.26 
2,2021-05-12,$122.77 ,112172300,$123.40 ,$124.64 ,$122.25 
2,2021-05-11,$125.91 ,126142800,$123.50 ,$126.27 ,$122.77 
2,2021-05-10,$126.85 ,88071230,$129.41 ,$129.54 ,$126.81 
2,2021-05-07,$130.21 ,78973270,$130.85 ,$131.26 ,$129.48 
2,2021-05-06,$129.74 ,78128330,$127.89 ,$129.75 ,$127.13 
2,2021-05-05,$128.10 ,84000900,$129.20 ,$130.45 ,$127.97 
2,2021-05-04,$127.85 ,137564700,$131.19 ,$131.49 ,$126.70 
2,2021-05-03,$132.54 ,75135100,$132.04 ,$134.07 ,$131.83 
2,2021-04-30,$131.46 ,109839500,$131.78 ,$133.56 ,$131.07 
2,2021-04-29,$133.48 ,151101000,$136.47 ,$137.07 ,$132.45 
2,2021-04-28,$133.58 ,107760100,$134.31 ,$135.02 ,$133.08 
2,2021-04-27,$134.39 ,66015800,$135.01 ,$135.41 ,$134.11 
2,2021-04-26,$134.72 ,66905070,$134.83 ,$135.06 ,$133.56 
2,2021-04-23,$134.32 ,78756780,$132.16 ,$135.12 ,$132.16 
2,2021-04-22,$131.94 ,84566460,$133.04 ,$134.15 ,$131.41 
2,2021-04-21,$133.50 ,68847140,$132.36 ,$133.75 ,$131.30 
2,2021-04-20,$133.11 ,94812350,$135.02 ,$135.53 ,$131.81 
2,2021-04-19,$134.84 ,94264220,$133.51 ,$135.47 ,$133.34 
2,2021-04-16,$134.16 ,84922390,$134.30 ,$134.67 ,$133.28 
2,2021-04-15,$134.50 ,89347100,$133.82 ,$135 ,$133.64 
2,2021-04-14,$132.03 ,87222780,$134.94 ,$135 ,$131.66 
2,2021-04-13,$134.43 ,91266550,$132.44 ,$134.66 ,$131.93 
